gene	AGE
GB49652	203.0
GB43719	203.0
GB47841	203.0
GB49688	203.0
GB44614	203.0
GB53163	177.3420531
GB45228	203.0
GB52316	203.0
GB44999	203.0
GB42856	203.0
GB48509	183.0129637
GB49235	203.0
GB40670	203.0
GB55846	183.0129637
GB51486	203.0
GB54658	203.0
GB43889	203.0
GB43954	183.0129637
GB41844	203.0
GB42949	203.0
GB45518	203.0
GB55366	203.0
GB40901	203.0
GB54325	203.0
GB41094,GB41094	203.0
GB47748	203.0
GB45140	203.0
GB46036	203.0
GB45926	203.0
GB48847	203.0
GB46431	203.0
GB50521,GB50521	203.0
GB41874	203.0
GB44687	203.0
GB50491	203.0
GB50911	183.0129637
GB46165	203.0
GB44114,GB47820	203.0
GB41825	203.0
GB45777,GB48385	203.0
GB50640	203.0
GB51638	203.0
GB49534,GB49534	203.0
GB44516	203.0
GB44661,GB44455	203.0
GB47488,GB46971	203.0
GB47334	203.0
GB52651	203.0
GB44533	203.0
GB47876	203.0
GB50261	203.0
GB55074	203.0
GB49478	203.0
GB46746	203.0
GB53846	203.0
GB48386	203.0
GB44082	203.0
GB45273	203.0
GB45278	203.0
GB40287	203.0
GB44223	203.0
GB49870	203.0
GB50303	203.0
GB51264	203.0
GB48809	203.0
GB46436	203.0
GB47440	203.0
GB49309	203.0
GB47018,GB47018,GB47018	203.0
GB43000,GB43000	203.0
GB45072	183.0129637
GB50105	203.0
GB41136	203.0
GB54083	203.0
GB50730	203.0
GB49050	203.0
GB45713,GB45708	203.0
GB54332	165.19348180000003
GB52503	203.0
GB45363	203.0
GB55985	203.0
GB47081	203.0
GB44742	203.0
GB42224	203.0
GB43171	203.0
GB46684	203.0
GB41876	203.0
GB41864	203.0
GB43149	203.0
GB50237	203.0
GB49089	203.0
GB52676	203.0
GB40282	203.0
GB51015	203.0
GB44347	203.0
GB40788	203.0
GB48938	203.0
GB47549	203.0
GB51912	203.0
GB52619,GB43636	203.0
GB43475	203.0
GB44690	203.0
GB42436	203.0
GB51967	183.0129637
GB46621	203.0
GB40563,GB55130	203.0
GB44031	203.0
GB51237	203.0
GB48889,GB48889	203.0
GB48786	203.0
GB44307	203.0
GB55757	183.0129637
GB50245	177.3420531
GB54627	203.0
GB45463,GB45463,GB54870	203.0
GB46973	203.0
GB50960	203.0
GB49528	203.0
GB54622	203.0
GB40580	203.0
GB49906	203.0
GB54124	203.0
GB54493	203.0
GB49037	203.0
GB55896	203.0
GB54522	203.0
GB50586	203.0
GB45067	203.0
GB51431	203.0
GB54742	203.0
GB47102	203.0
GB48360	183.0129637
GB49579	177.3420531
GB47230	203.0
GB54436	203.0
GB44387,GB44387	203.0
GB44295	203.0
GB45568	203.0
GB43122	203.0
GB51828	203.0
GB45349	203.0
GB45343	183.0129637
GB45052	203.0
GB41156	203.0
GB50244	203.0
GB44353	203.0
GB46627	203.0
GB52247	203.0
GB54428	203.0
GB45126	203.0
GB43561	203.0
GB48055	203.0
GB49896	203.0
GB41902	203.0
GB43052	203.0
GB44176	203.0
GB42854	203.0
GB42063	203.0
GB47106	203.0
GB42559	203.0
GB54242,GB54242	203.0
GB48160	203.0
GB50178	203.0
GB48370	203.0
GB52948	203.0
GB49590	203.0
GB55359	203.0
GB40217	203.0
GB52158	183.0129637
GB47194	203.0
GB44570,GB45484	183.0129637
GB41487	203.0
GB40863	203.0
GB44592	203.0
GB45297	203.0
GB52797	203.0
GB55056	203.0
GB45031	203.0
GB42501	203.0
GB44900	203.0
GB50537	203.0
GB50777	203.0
GB52557	203.0
GB42783	203.0
GB55333	203.0
GB42211	203.0
GB51525	203.0
GB46290	203.0
GB54809	203.0
GB51836	203.0
GB53949	203.0
GB55704	203.0
GB46908	203.0
GB48266	203.0
GB53376	203.0
GB41819	203.0
GB48596	203.0
GB49505	203.0
GB44199,GB44199	203.0
GB55387	203.0
GB42892	203.0
GB47962	203.0
GB55765	203.0
GB51749	203.0
GB53237	203.0
GB45457	203.0
GB42215	203.0
GB54784	203.0
GB50157	183.0129637
GB45194	203.0
GB50126	203.0
GB46300	203.0
GB50069	203.0
GB53944	203.0
GB47942	203.0
GB47350	203.0
GB49190	203.0
GB52012	203.0
GB44982	183.0129637
GB47177	203.0
GB50493	177.3420531
GB45133	203.0
GB45413	203.0
GB43715	203.0
GB48125	203.0
GB54391	203.0
GB45695	203.0
GB53598	183.0129637
GB40944	203.0
GB47429	203.0
GB49527	203.0
GB42960	203.0
GB44315	203.0
GB45663	203.0
GB44412	203.0
GB41188	203.0
GB53323	203.0
GB50871	203.0
GB49612	203.0
GB55403	203.0
GB55274	203.0
GB44072	203.0
GB54214	203.0
GB51505	203.0
GB55940	203.0
GB40437	183.0129637
GB49327	183.0129637
GB42651	203.0
GB49494	203.0
GB46339	203.0
GB54989	203.0
GB53035	203.0
GB43366	203.0
GB54994	203.0
GB51333	203.0
GB47737	183.0129637
GB44682	203.0
GB51063	203.0
GB54239	203.0
GB45555	203.0
GB52978	203.0
GB41294	203.0
GB55660	203.0
GB45875	203.0
GB44611	203.0
GB44293	203.0
GB48684	203.0
GB41171	183.0129637
GB47503	203.0
GB47846	203.0
GB43435	203.0
GB45525,GB45524,GB44248	203.0
GB50506	203.0
GB52195	203.0
GB43637	203.0
GB51580	203.0
GB52704	203.0
GB41693	203.0
GB42487	203.0
GB46042	203.0
GB48337	203.0
GB44121	203.0
GB43113	203.0
GB50367	203.0
GB52498	177.3420531
GB55485	203.0
GB44099	203.0
GB50071	203.0
GB49120	203.0
GB42450	203.0
GB43162	203.0
GB46685	203.0
GB44636	203.0
GB50352	183.0129637
GB48746	203.0
GB43738	203.0
GB42652	203.0
GB45175	203.0
GB46523	203.0
GB46692	203.0
GB52045	203.0
GB40867,GB40947,GB40867	183.0129637
GB51354	203.0
GB42451	203.0
GB44436	203.0
GB48066,GB48782	203.0
GB46189	203.0
GB43551	203.0
GB47329	203.0
GB48678	203.0
GB46512	203.0
GB53251	203.0
GB47387	203.0
GB47423	203.0
GB51885	183.0129637
GB47250	203.0
GB42358	183.0129637
GB53654	203.0
GB49486	203.0
GB46672	203.0
GB49604	203.0
GB45872	203.0
GB45684	203.0
GB41036	203.0
GB41982	203.0
GB47222	203.0
GB43015	203.0
GB48199	203.0
GB45128	203.0
GB47471	203.0
GB49525	203.0
GB49841	203.0
GB51999	203.0
GB51738	203.0
GB44590	203.0
GB50891	203.0
GB50039	203.0
GB49909	203.0
GB50190	203.0
GB52627	203.0
GB47300	203.0
GB50802	203.0
GB54111	203.0
GB48416	203.0
GB48237	203.0
GB55489,GB55489	203.0
GB52588	203.0
GB54789	203.0
GB44163	203.0
GB41261	183.0129637
GB50511	203.0
GB43087	203.0
GB49966	203.0
GB43411	203.0
GB40674	203.0
GB51726	203.0
GB45923	203.0
GB55299	203.0
GB44534	203.0
GB53788	203.0
GB47076	203.0
GB50290	203.0
GB53166	183.0129637
GB48456	203.0
GB48075	203.0
GB40363	203.0
GB44333	203.0
GB45180	183.0129637
GB45425	203.0
GB40766	203.0
GB48873	203.0
GB51560	203.0
GB47413,GB47413	203.0
GB51093	203.0
GB47189	203.0
GB49701	203.0
GB50471	203.0
GB47556	203.0
GB44410	203.0
GB50015	203.0
GB41867	203.0
GB55877,GB55877	203.0
GB48692	203.0
GB43256	203.0
GB44327	203.0
GB42551	203.0
GB50031	203.0
GB55893	203.0
GB54190	203.0
GB45314	203.0
GB47260	203.0
GB55930	203.0
GB43697	203.0
GB44325	203.0
GB52047	203.0
GB54935	203.0
GB44175	203.0
GB53782	203.0
GB50281	203.0
GB40999	203.0
GB54144	203.0
GB47042	203.0
GB45778	203.0
GB47043	203.0
GB46773,GB40332	203.0
GB49169	203.0
GB45985	203.0
GB45487	183.0129637
GB44757	203.0
GB46972	203.0
GB45534	203.0
GB55390	203.0
GB49456	203.0
GB52929	203.0
GB55971	203.0
GB40335	203.0
GB52360	203.0
GB42534	183.0129637
GB42023	203.0
GB50418	203.0
GB55537	203.0
GB50748	203.0
GB40577	203.0
GB52785	203.0
GB47007	203.0
GB42945	203.0
GB41304	203.0
GB47232	203.0
GB54608	203.0
GB49330	203.0
GB42096	203.0
GB49622	203.0
GB41211	203.0
GB44526	203.0
GB53700	203.0
GB48539	203.0
GB42747	203.0
GB46640	203.0
GB41397	203.0
GB52904	203.0
GB53045,GB53043	203.0
GB49130	203.0
GB40201,GB40191,GB40184,GB40197,GB40200,GB40186,GB47122,GB40184,GB47122,GB47121,GB40194,GB40196,GB40193,GB40197,GB40183,GB40187,GB40192,GB46573,GB47122	203.0
GB43107,GB43108	203.0
GB45495,GB40976	203.0
GB45618,GB45618	177.3420531
GB43549	203.0
GB50648	203.0
GB41704	203.0
GB44156	203.0
GB54145	203.0
GB43079	203.0
GB42454	203.0
GB41463,GB41464	203.0
GB48608	183.0129637
GB43277	203.0
GB49315	203.0
GB42020	203.0
GB50741	183.0129637
GB50812	203.0
GB41281	203.0
GB48469	203.0
GB48563	203.0
GB43984,GB45309	203.0
GB41212,GB53028,GB40624,GB49394	203.0
GB48557	203.0
GB40064	183.0129637
GB42848	203.0
GB52427	203.0
GB52282	203.0
GB41856	203.0
GB54986	203.0
GB40076	203.0
GB40980	203.0
GB52423	203.0
GB41315	203.0
GB44285	203.0
GB49967	203.0
GB49152	203.0
GB45776,GB45776	203.0
GB51634	203.0
GB49466	203.0
GB42732	203.0
GB45733	203.0
GB51968	203.0
GB41002,GB41003	203.0
GB42313	203.0
GB52825	203.0
GB53333	203.0
GB51751	203.0
GB40592,GB53981	203.0
GB46480	203.0
GB40274	203.0
GB48677	203.0
GB46360,GB46360	203.0
GB49124	203.0
GB55619	203.0
GB46609	203.0
GB48765	183.0129637
GB47984	183.0129637
GB42223	203.0
GB50409	203.0
GB55278	203.0
GB44579	203.0
GB53520	203.0
GB51494	203.0
GB49843	203.0
GB43487	203.0
GB50957	203.0
GB52953	203.0
GB46960	203.0
GB55505	203.0
GB47635	183.0129637
GB51040	203.0
GB46257	203.0
GB47235	203.0
GB51119	203.0
GB54261	203.0
GB50771	203.0
GB40158	203.0
GB43502	203.0
GB44222	203.0
GB55632	203.0
GB51198	203.0
GB49559	203.0
GB40816	203.0
GB43095	203.0
GB42190	203.0
GB44567	203.0
GB54881	203.0
GB53126	203.0
GB44936	203.0
GB49852	203.0
GB47278	203.0
GB52314	203.0
GB46273	203.0
GB55389	203.0
GB53862	203.0
GB52937	203.0
GB48122	203.0
GB43836	203.0
GB40693	203.0
GB53830	203.0
GB40654	203.0
GB52211	203.0
GB41827	203.0
GB40415	203.0
GB46048	203.0
GB41872	203.0
GB45345	183.0129637
GB51361	203.0
GB41451	203.0
GB48457	203.0
GB44187	203.0
GB51464	203.0
GB49571	203.0
GB48526	183.0129637
GB41840	45.85966719
GB51819	203.0
GB52052	203.0
GB42817	203.0
GB42865	203.0
GB50065	177.3420531
GB43622	203.0
GB46322	203.0
GB50932	203.0
GB51000,GB51000	203.0
GB49349	203.0
GB42721	203.0
GB49098	203.0
GB45071	203.0
GB44828	203.0
GB40466,GB40466	203.0
GB46929	203.0
GB49946	203.0
GB45868	203.0
GB51080	183.0129637
GB53812	203.0
GB55448	165.19348180000003
GB52597	183.0129637
GB44918	203.0
GB45127	203.0
GB40388	203.0
GB54590	203.0
GB46151	203.0
GB42295	203.0
GB50299	183.0129637
GB50146	203.0
GB54651	203.0
GB53683	203.0
GB46452	203.0
GB53685,GB53685	203.0
GB48378	203.0
GB41037	203.0
GB42297	203.0
GB50130	203.0
GB43831	203.0
GB55348	203.0
GB51938	203.0
GB54512	203.0
GB47435	203.0
GB47073	203.0
GB45692	203.0
GB54264	203.0
GB43441	203.0
GB45131	203.0
GB53199	203.0
GB55931	203.0
GB47838	203.0
GB51725	203.0
GB46054	203.0
GB49188	203.0
GB50653	203.0
GB53062	203.0
GB46918,GB50327	203.0
GB50365	203.0
GB43245	203.0
GB47451	203.0
GB48157	203.0
GB46954	183.0129637
GB40359	203.0
GB49533	203.0
GB49589	203.0
GB44961	203.0
GB43172	203.0
GB51655	203.0
GB51029	203.0
GB40704	203.0
GB50955,GB48208	203.0
GB55830	203.0
GB53607	203.0
GB53380	203.0
GB43293	203.0
GB53411	203.0
GB41590	203.0
GB50228	203.0
GB48532	183.0129637
GB41610	203.0
GB51058	203.0
GB53582,GB53582	203.0
GB40946	203.0
GB49146	203.0
GB54268	203.0
GB53148	203.0
GB54140	203.0
GB48817	203.0
GB45429	203.0
GB52722	203.0
GB40614	203.0
GB49518	203.0
GB53092	203.0
GB45341	203.0
GB45732	203.0
GB51209	203.0
GB40578	203.0
GB43191	203.0
GB44123	203.0
GB42167	203.0
GB44656	203.0
GB43953	203.0
GB47184	203.0
GB47461	203.0
GB51302	203.0
GB51833	183.0129637
GB46338	183.0129637
GB55006	203.0
GB42268	203.0
GB45392	203.0
GB53239	203.0
GB44371	203.0
GB44184	203.0
GB53196,GB53196	203.0
GB47847	203.0
GB52893	203.0
GB40765	203.0
GB50226	203.0
GB52926	203.0
GB45833	203.0
GB53849	203.0
GB43271	203.0
GB51190	203.0
GB47502	203.0
GB46240	203.0
GB53174	203.0
GB44168	203.0
GB45275	203.0
GB50259	203.0
GB50090	203.0
GB52559	203.0
GB45955	203.0
GB45213	203.0
GB41290	165.19348180000003
GB40545	203.0
GB43097,GB43098	203.0
GB54728	203.0
GB48598	203.0
GB43906	203.0
GB42515	203.0
GB45902	203.0
GB41713	203.0
GB49087	203.0
GB53029	203.0
GB44276	203.0
GB41753	183.0129637
GB42781	203.0
GB49054,GB43751	203.0
GB51744	203.0
GB51964	203.0
GB47379	203.0
GB46218	203.0
GB54354	183.0129637
GB46267	203.0
GB46371	203.0
GB54097	203.0
GB52456	203.0
GB47661	203.0
GB47768	203.0
GB46327	203.0
GB42196,GB49726	203.0
GB41342	203.0
GB49425	203.0
GB46728	203.0
GB48967	203.0
GB44073	203.0
GB42661	183.0129637
GB51541	203.0
GB51418	203.0
GB50262	203.0
GB44616	203.0
GB42919	203.0
GB55094,GB55094,GB55094,GB55094	203.0
GB43552	203.0
GB55784	203.0
GB42681	203.0
GB44331	203.0
GB47575	203.0
GB54201	203.0
GB52755	203.0
GB48467	203.0
GB53013	203.0
GB55743	203.0
GB44766,GB44766	177.3420531
GB44615	203.0
GB49074	203.0
GB45852	203.0
GB41173	203.0
GB44901	203.0
GB42716,GB55345	203.0
GB41024	203.0
GB52057	203.0
GB53308	203.0
GB47343	203.0
GB52388,GB52408	165.19348180000003
GB42425	203.0
GB49231	203.0
GB51599	203.0
GB48165	203.0
GB48452	203.0
GB53238	203.0
GB40711	203.0
GB51630	203.0
GB49396	183.0129637
GB55507	203.0
GB43145	203.0
GB55831	203.0
GB42771	203.0
GB44996	203.0
GB49117	162.0
GB48778	203.0
GB40273	203.0
GB49780	177.3420531
GB47110	203.0
GB48982	203.0
GB50619	203.0
GB51393	183.0129637
GB44364	203.0
GB48690	203.0
GB54282	203.0
GB49355	203.0
GB53682	203.0
GB46740	203.0
GB40479	203.0
GB46466	203.0
GB52325	203.0
GB55307	203.0
GB47061	203.0
GB45087	203.0
GB50972	203.0
GB40842	203.0
GB44010	203.0
GB47114	203.0
GB55506	203.0
GB42680	203.0
GB49584	203.0
GB45645	203.0
GB41195	183.0129637
GB44882	203.0
GB52845	203.0
GB47626	203.0
GB44319	203.0
GB49704	203.0
GB44910	203.0
GB41520,GB41521	203.0
GB42383	183.0129637
GB53378	203.0
GB50609	203.0
GB44507	203.0
GB44556	203.0
GB42143	203.0
GB55517	203.0
GB50442	203.0
GB53088	203.0
GB48024	203.0
GB41807	203.0
GB51338	203.0
GB42286	203.0
GB40866	203.0
GB44761	203.0
GB40118	203.0
GB51095	203.0
GB48951	203.0
GB51632	203.0
GB42744	203.0
GB44344	203.0
GB55096	203.0
GB54762	203.0
GB52037	203.0
GB50166	203.0
GB44943	203.0
GB50078	203.0
GB40907	203.0
GB42382	203.0
GB40427	203.0
GB45507	203.0
GB42855	203.0
GB55190	203.0
GB46542	203.0
GB40106	203.0
GB53665	203.0
GB41730	203.0
GB45361	203.0
GB55259	203.0
GB49883	203.0
GB54957	203.0
GB51148	183.0129637
GB55369	203.0
GB42516	203.0
GB51818	203.0
GB52244	203.0
GB54101	177.3420531
GB54337	203.0
GB52687	203.0
GB43200	203.0
GB49285	203.0
GB48623	203.0
GB52979	203.0
GB41164	203.0
GB42296	203.0
GB48669	203.0
GB51937	203.0
GB49869	203.0
GB45151	203.0
GB49269,GB49269	183.0129637
GB44078	203.0
GB47411	203.0
GB48262	203.0
GB44791,GB44791,GB44791	203.0
GB53033	203.0
GB54674	183.0129637
GB50973	203.0
GB44941	203.0
GB44850	203.0
GB47450	203.0
GB42021	203.0
GB42997	203.0
GB53295	203.0
GB52275	203.0
GB43963	203.0
GB55986	203.0
GB55890	203.0
GB45340	203.0
GB50626	203.0
GB51608	183.0129637
GB52751	203.0
GB50474	203.0
GB40925	203.0
GB45189	203.0
GB55575,GB43649	203.0
GB40909	203.0
GB49025	203.0
GB44548	203.0
GB55693,GB55693	203.0
GB45152	203.0
GB47151	203.0
GB55491	203.0
GB53768	203.0
GB54847	203.0
GB48836	203.0
GB51508	203.0
GB50897	203.0
GB50337	203.0
GB43270	203.0
GB40948	203.0
GB46023	203.0
GB40824	203.0
GB50132,GB48490	203.0
GB41651	203.0
GB49714,GB49714	203.0
GB53155	203.0
GB42841	203.0
GB54812	203.0
GB42354	203.0
GB52542	203.0
GB48046,GB41540	203.0
GB44271	203.0
GB52510	203.0
GB43805	183.0129637
GB47845	203.0
GB52992	203.0
GB45492	203.0
GB49749	203.0
GB55459	203.0
GB54918,GB54918	203.0
GB53753	203.0
GB54347	203.0
GB49943	203.0
GB50257	203.0
GB41811	203.0
GB51211,GB51211	203.0
GB55187	203.0
GB47736	203.0
GB45287	203.0
GB53289	203.0
GB55576	203.0
GB54571	203.0
GB49827	203.0
GB44288	203.0
GB54052	203.0
GB48661	203.0
GB55587	203.0
GB51504	203.0
GB54228	203.0
GB46304,GB46308	203.0
GB44848	203.0
GB45408	203.0
GB54731	203.0
GB54049	203.0
GB51441,GB51441	183.0129637
GB49558	183.0129637
GB55569	203.0
GB51698	183.0129637
GB55508	203.0
GB45655	203.0
GB48811	203.0
GB44048	203.0
GB49535,GB49535,GB46266	203.0
GB46231	203.0
GB55400	203.0
GB48521,GB48521	203.0
GB40853	203.0
GB41962	203.0
GB52576	203.0
GB43104	203.0
GB41701	203.0
GB53331	203.0
GB44880	203.0
GB43217	203.0
GB55919	203.0
GB50021	203.0
GB44770	203.0
GB40548	203.0
GB42159	203.0
GB50701	203.0
GB48367	203.0
GB53439	203.0
GB43295	203.0
GB53268	203.0
GB51817	203.0
GB49284	203.0
GB50526	203.0
GB56009,GB56009,GB56009	203.0
GB43676	203.0
GB46910	203.0
GB48326	203.0
GB48028	203.0
GB53936	203.0
GB50066	183.0129637
GB45952	183.0129637
GB48462	203.0
GB54574	203.0
GB40541	203.0
GB54050	203.0
GB41710	203.0
GB41032	203.0
GB44909	203.0
GB53793	203.0
GB52616	203.0
GB55521	203.0
GB41769	203.0
GB48112	203.0
GB49081	203.0
GB43192	203.0
GB40296	203.0
GB55665	203.0
GB48313	203.0
GB42920	203.0
GB41280	203.0
GB52724	203.0
GB42965	203.0
GB51694	203.0
GB44662	203.0
GB42494	203.0
GB54167	203.0
GB40343	203.0
GB49012	203.0
GB55054,GB55054	203.0
GB49076	203.0
GB54867,GB53933	203.0
GB51697	183.0129637
GB55929	203.0
GB44517	203.0
GB46709	203.0
GB55494	203.0
GB47393	203.0
GB44346	203.0
GB50527	203.0
GB51713	203.0
GB42564	203.0
GB52763	203.0
GB41182	203.0
GB48750	203.0
GB50877	203.0
GB42850	203.0
GB54927	203.0
GB48816	203.0
GB55622,GB55621	203.0
GB44829	203.0
GB48911	203.0
GB52569	177.3420531
GB48136	203.0
GB49637	203.0
GB43867	203.0
GB42156	183.0129637
GB52623	203.0
GB40480	203.0
GB44997	203.0
GB55624	203.0
GB52686	203.0
GB45436	203.0
GB42840	203.0
GB45879,GB47131	203.0
GB55302	203.0
GB52820,GB53324	203.0
GB46641	203.0
GB54599	203.0
GB44575	203.0
GB51995	203.0
GB54971	203.0
GB46788	203.0
GB55158	203.0
GB49004	183.0129637
GB51495	203.0
GB40637	183.0129637
GB53820	203.0
GB50921,GB56021	203.0
GB55112	203.0
GB41617	203.0
GB42606	183.0129637
GB55530	203.0
GB42249	203.0
GB54988,GB54988,GB51379	203.0
GB43687	203.0
GB40775	203.0
GB41738	203.0
GB49219	203.0
GB41455	203.0
GB54499	203.0
GB45184	203.0
GB41063	203.0
GB40804	203.0
GB42994,GB42994	203.0
GB45654	203.0
GB53147	203.0
GB50265	203.0
GB50364	203.0
GB51809	203.0
GB49056	203.0
GB53039	203.0
GB54152,GB54150	203.0
GB41735	203.0
GB46628	203.0
GB46580	203.0
GB41028	203.0
GB51893	203.0
GB52260	203.0
GB45296	203.0
GB50168	203.0
GB46791	203.0
GB40208	203.0
GB45825	203.0
GB44557	203.0
GB55659	203.0
GB45364	203.0
GB54735	203.0
GB40513	203.0
GB48626,GB53757	203.0
GB42943	203.0
GB54217	203.0
GB55493	203.0
GB47041	203.0
GB40871	203.0
GB51646	203.0
GB41372	203.0
GB51558	203.0
GB52739	203.0
GB42479	203.0
GB43553	203.0
GB40931	203.0
GB43737	203.0
GB41768	183.0129637
GB44883	203.0
GB52421	203.0
GB52793	203.0
GB49484,GB49484	183.0129637
GB42275	203.0
GB46241	203.0
GB42689	203.0
GB48691	203.0
GB52424	203.0
GB50045	203.0
GB53084	203.0
GB45459	203.0
GB47111	203.0
GB47660	203.0
GB49155	203.0
GB40364	203.0
GB41257	203.0
GB42656	203.0
GB51755	203.0
GB44259	203.0
GB53715,GB53714	203.0
GB44688	203.0
GB45017	203.0
GB55594	203.0
GB50672	203.0
GB50627	203.0
GB46661	203.0
GB43004	203.0
GB46296	203.0
GB46029	203.0
GB40074,GB40074	183.0129637
GB47285	203.0
GB55823	203.0
GB42271	203.0
GB45830	203.0
GB50750	203.0
GB43247	203.0
GB50725	203.0
GB51143	203.0
GB51117	203.0
GB52813	203.0
GB49548	203.0
GB41672	203.0
GB48720	203.0
GB49380	203.0
GB44149	203.0
GB49066	203.0
GB41427	203.0
GB50094	183.0129637
GB54818	203.0
GB51064	203.0
GB49634	203.0
GB54689	203.0
GB45794,GB45794	203.0
GB42822	203.0
GB45254	203.0
GB44366	203.0
GB46565	203.0
GB40424	183.0129637
GB49473	203.0
GB40531,GB40534	203.0
GB46211	203.0
GB46895	203.0
GB43226	203.0
GB42932	203.0
GB44419	203.0
GB42666	203.0
GB54351	203.0
GB55003	203.0
GB53389	203.0
GB40112	203.0
GB52677	203.0
GB43782	203.0
GB51110	203.0
GB40783	203.0
GB51112	203.0
GB54093	203.0
GB46694	203.0
GB50392	203.0
GB45761	203.0
GB41863	203.0
GB53319	203.0
GB44792	203.0
GB41141	203.0
GB49497	203.0
GB53836	203.0
GB54234	203.0
GB40319	203.0
GB43709	203.0
GB47548	183.0129637
GB51226	203.0
GB53650	183.0129637
GB52255	203.0
GB45939	203.0
GB40278	203.0
GB45215	203.0
GB48566	203.0
GB53414	203.0
GB46423	203.0
GB41621	203.0
GB54661	203.0
GB40269	203.0
GB45134	183.0129637
GB51465	203.0
GB54745	203.0
GB47573	203.0
GB44751	203.0
GB45318	203.0
GB41632	203.0
GB42203	203.0
GB45665	203.0
GB51816	203.0
GB54139	203.0
GB40923	203.0
GB44629	203.0
GB51813	203.0
GB52775	203.0
GB45086,GB47066	203.0
GB54975	203.0
GB48169	203.0
GB48993,GB48993	203.0
GB42186	203.0
GB55589	203.0
GB51421	203.0
GB51894	203.0
GB46636	203.0
GB43745	183.0129637
GB55853	203.0
GB43888	203.0
GB54170	177.3420531
GB54118	203.0
GB51223	203.0
GB55560	203.0
GB54623	203.0
GB52726	203.0
GB51671	203.0
GB48749	203.0
GB43820	203.0
GB50986	203.0
GB54372	203.0
GB54189	203.0
GB46173	203.0
GB49400	183.0129637
GB40029	203.0
GB46246	203.0
GB46710	203.0
GB50892	203.0
GB54794	183.0129637
GB47333	203.0
GB44146	203.0
GB41082	203.0
GB42207	203.0
GB44747	203.0
GB47869	203.0
GB43205	203.0
GB40975	203.0
GB55945	203.0
GB40407	203.0
GB49957	203.0
GB42973	203.0
GB52812	203.0
GB44208	203.0
GB44423	203.0
GB54056	203.0
GB52118	203.0
GB50625	203.0
GB51814	203.0
GB48838	203.0
GB47389	203.0
GB52469	203.0
GB49114	203.0
GB52983	203.0
GB53365	203.0
GB54172	203.0
GB51400	203.0
GB43555	203.0
GB55585	203.0
GB51984	203.0
GB54985	203.0
GB50175	203.0
GB52254	203.0
GB55476	203.0
GB47188	203.0
GB40356	203.0
GB47427	203.0
GB54666	203.0
GB53180	203.0
GB45198	203.0
GB44524	203.0
GB41065	203.0
GB45046	203.0
GB40503	203.0
GB43225	203.0
GB50866,GB50866	203.0
GB53142	203.0
GB44020,GB47607,GB45935	203.0
GB43812	183.0129637
GB49915	203.0
GB53666	203.0
GB44148	203.0
GB41169	203.0
GB45415	203.0
GB47960	203.0
GB49725	203.0
GB40451	203.0
GB49412	203.0
GB55287	177.3420531
GB41866	203.0
GB48006	58.71180993
GB45938,GB45973	203.0
GB45871	203.0
GB54886	203.0
GB49839	203.0
GB48124	203.0
GB43565	203.0
GB42277	183.0129637
GB50594	165.19348180000003
GB42969	203.0
GB51160	203.0
GB50232	203.0
GB45976	203.0
GB43912	203.0
GB45499	203.0
GB50229	203.0
GB55504	203.0
GB55268	203.0
GB55503	203.0
GB45028	203.0
GB46792	203.0
GB40799	183.0129637
GB53124	203.0
GB54363	203.0
GB44621	203.0
GB42304	203.0
GB51689	203.0
GB46927	203.0
GB49803	203.0
GB53351,GB46992	203.0
GB40768,GB40809	203.0
GB53589	203.0
GB45827	203.0
GB46892	203.0
GB44493	203.0
GB50829	203.0
GB49353	203.0
GB55802	82.06786156
GB54643	203.0
GB45315	203.0
GB41080	203.0
GB50553	203.0
GB46263	203.0
GB52877	203.0
GB40442	203.0
GB46216	203.0
GB53835,GB53833	203.0
GB45837	203.0
GB51834	183.0129637
GB41045,GB41045	203.0
GB44292	203.0
GB44008	203.0
GB53055	203.0
GB43856	203.0
GB50864	203.0
GB40365	45.85966719
GB40091	203.0
GB52074	203.0
GB42644	203.0
GB49953	203.0
GB51013	203.0
GB54091	203.0
GB40063,GB40063	203.0
GB53336	203.0
GB41127	203.0
GB46735	203.0
GB44944	203.0
GB52955	203.0
GB48034	203.0
GB55453	203.0
GB49270,GB49270	203.0
GB40652	203.0
GB43135	203.0
GB52910	203.0
GB41147	203.0
GB54511	203.0
GB48078	203.0
GB53926	203.0
GB47456	203.0
GB49488	183.0129637
GB53220	183.0129637
GB50207	203.0
GB45986	203.0
GB45486	203.0
GB42355	203.0
GB43885	203.0
GB52628	203.0
GB49227	203.0
GB42941	203.0
GB54861	203.0
GB47346	203.0
GB50348	203.0
GB49344	203.0
GB53379,GB50129	203.0
GB52706	203.0
GB50678	203.0
GB43305	203.0
GB42142	203.0
GB47665	203.0
GB55584	203.0
GB41343	203.0
GB49173,GB51647	203.0
GB47813	203.0
GB55388	203.0
GB50793	203.0
GB52340	203.0
GB42664	203.0
GB53093	203.0
GB51163	203.0
GB44283	183.0129637
GB52259	203.0
GB45145,GB45145	203.0
GB48223	203.0
GB45862	203.0
GB54526	203.0
GB54923	82.06786156
GB41472	203.0
GB40599	203.0
GB48536	203.0
GB40718	203.0
GB50159,GB43064	203.0
GB55916	203.0
GB50977	203.0
GB54835,GB54835	203.0
GB55090	203.0
GB46305	203.0
GB40941	203.0
GB51622	203.0
GB50460	203.0
GB48454	203.0
GB44041	203.0
